location,date,depth_group,value_chlorophyll_a,measurement_count_chlorophyll_a,value_dissolved_oxygen,measurement_count_dissolved_oxygen
WP,2021-02-16,Deep,2.8646954088598675,28,5.054401743808752,28
WP,2021-03-16,Surface,2.010027968531913,10,7.244941371173125,10
WP,2021-03-16,Mid-Depth,3.115687465666715,10,6.825299761668108,10
WP,2021-03-16,Lower Photic,2.001808396720872,10,6.178917211188063,10
WP,2021-03-16,Deep,1.1432211088870083,28,5.079508626804814,28
WP,2021-04-13,Surface,1.89375369478653,10,7.496495110896964,10
WP,2021-04-13,Mid-Depth,3.368358435103103,10,7.098614824828087,10
WP,2021-04-13,Lower Photic,3.2781100369915395,10,6.754932520394822,10
WP,2021-04-13,Deep,1.35533435808451,28,5.255527781501748,28
WP,2021-05-11,Surface,1.462422269626459,10,7.255289221390237,10
WP,2021-05-11,Mid-Depth,1.7654149282468812,10,6.82291448923749,10
WP,2021-05-11,Lower Photic,1.0535683694353748,10,5.995708361099196,10
WP,2021-05-11,Deep,0.6955566789783834,28,4.705948428215087,28
WP,2021-06-08,Surface,1.761916364800135,10,7.302313347228482,10
WP,2021-06-08,Mid-Depth,1.321184175992148,10,6.848264432714369,10
WP,2021-06-08,Lower Photic,0.8174759180655998,10,5.321212560411159,10
WP,2021-06-08,Deep,0.5763825655767116,28,4.3469470609596135,28
WP,2021-07-13,Surface,2.011251995240632,10,7.42896455955696,10
WP,2021-07-13,Mid-Depth,1.9649179425879608,10,7.070691428226104,10
WP,2021-07-13,Lower Photic,1.649704760367306,10,4.9892537800484025,10
WP,2021-07-13,Deep,0.6031591650504503,28,4.006853177750606,28
WP,2021-08-10,Surface,1.5828429509512736,10,7.493678830419123,10
WP,2021-08-10,Mid-Depth,1.9220888903437905,10,7.11867100090453,10
WP,2021-08-10,Lower Photic,1.9370829061979,10,5.871678735743343,10
WP,2021-08-10,Deep,1.1367855980746433,28,3.836626639686653,28
WP,2021-09-07,Surface,1.324488275523107,10,7.32590973438919,10
WP,2021-09-07,Mid-Depth,1.896081336010365,10,7.09863379514289,10
WP,2021-09-07,Lower Photic,1.313272895151016,10,6.218879366931659,10
WP,2021-09-07,Deep,0.7163553626223406,28,3.3896729672337087,28
WP,2021-10-12,Surface,1.0341519358928033,10,7.329613720415077,10
WP,2021-10-12,Mid-Depth,2.8081362755726738,10,7.403743587431082,10
WP,2021-10-12,Lower Photic,2.701126940795666,10,5.754076803176401,10
WP,2021-10-12,Deep,0.8854736826159187,28,3.237937273534263,28
WP,2021-11-09,Surface,1.6020413463186205,10,6.783403148552489,10
WP,2021-11-09,Mid-Depth,2.996261251619585,10,6.667929379921797,10
WP,2021-11-09,Lower Photic,2.9757296355366503,10,6.374768668161933,10
WP,2021-11-09,Deep,1.0510702121714603,28,2.856611781781285,28
WP,2021-12-07,Surface,2.1932267316187493,10,6.959943041955997,10
WP,2021-12-07,Mid-Depth,5.708410397101271,10,6.85835438386597,10
WP,2021-12-07,Lower Photic,5.72246318146607,10,6.741850015733645,10
WP,2021-12-07,Deep,4.210682412724922,28,4.275333857398258,28
WP,2022-01-18,Surface,2.082052213099025,10,6.7209522775541926,10
WP,2022-01-18,Mid-Depth,2.567837607694997,10,6.005535010453704,10
WP,2022-01-18,Lower Photic,1.859019672947292,10,5.708152865170077,10
WP,2022-01-18,Deep,1.2529444704605557,28,4.470624950820818,28
WP,2022-02-08,Surface,1.6650291460083602,10,6.524381518137143,10
WP,2022-02-08,Mid-Depth,2.434412858716656,10,6.265651694588199,10
WP,2022-02-08,Lower Photic,1.956891216452648,10,5.879528570958953,10
WP,2022-02-08,Deep,1.5649202737357104,28,5.056422102250402,28
WP,2022-03-08,Surface,1.8294727866028453,10,7.493687423573286,10
WP,2022-03-08,Mid-Depth,2.428012072325829,10,6.638364041130727,10
WP,2022-03-08,Lower Photic,1.284467909912193,10,6.058230533067445,10
WP,2022-03-08,Deep,0.8320992165168976,28,5.450287680782765,28
WP,2022-04-05,Surface,1.003347754858981,10,7.105142085845076,10
WP,2022-04-05,Mid-Depth,1.9274961457240216,10,7.052260886981154,10
WP,2022-04-05,Lower Photic,2.035176371945138,10,6.425206995088153,10
WP,2022-04-05,Deep,0.8968594793881169,28,4.889056283917858,28
WP,2022-05-10,Surface,1.169748594503169,10,7.451125349514707,10
WP,2022-05-10,Mid-Depth,1.1950470333294494,10,7.247968240721934,10
WP,2022-05-10,Lower Photic,0.9769549184165218,10,5.826416634789838,10
WP,2022-05-10,Deep,0.6819058554287543,28,4.400329737234238,28
WP,2022-06-14,Surface,1.582729826770524,10,7.264273564230143,10
WP,2022-06-14,Mid-Depth,1.648629516863495,10,6.908566438242319,10
WP,2022-06-14,Lower Photic,1.124283987625239,10,5.610099810326768,10
WP,2022-06-14,Deep,0.6277487263968259,28,3.933401668220553,28
WP,2022-07-12,Surface,1.1599093581926236,10,7.345525120989478,10
WP,2022-07-12,Mid-Depth,1.491346745169371,10,7.223689475200956,10
WP,2022-07-12,Lower Photic,1.379209040777169,10,5.982409924694454,10
WP,2022-07-12,Deep,0.6634902423662147,28,3.5598739520776923,28
WP,2022-08-09,Surface,1.3401750187043144,10,7.121435244638391,10
WP,2022-08-09,Mid-Depth,1.9835104502221832,10,7.134868020516317,10
WP,2022-08-09,Lower Photic,1.760939882004947,10,6.408789154316662,10
WP,2022-08-09,Deep,0.8669983400831276,28,3.376321373679352,28
WP,2022-09-06,Surface,1.421275934535192,10,7.6260790148617135,10
WP,2022-09-06,Mid-Depth,1.4829955838458049,10,7.222698502763674,10
WP,2022-09-06,Lower Photic,1.0329163610582204,10,6.057194034144175,10
WP,2022-09-06,Deep,0.77088726771657,28,3.281831800050519,28
WP,2022-10-18,Surface,1.771651447509493,10,7.139528106121981,10
WP,2022-10-18,Mid-Depth,2.541655575239557,10,6.554359472048932,10
WP,2022-10-18,Lower Photic,1.685908195740011,10,6.3180598561865855,10
WP,2022-10-18,Deep,0.7813433373496033,28,3.0419137062120574,28
WP,2022-11-08,Surface,1.8347629566797896,10,7.274334239645303,10
WP,2022-11-08,Mid-Depth,1.785782288415494,10,6.616832768975259,10
WP,2022-11-08,Lower Photic,1.655732453962587,10,6.145791676177901,10
WP,2022-11-08,Deep,1.0442238250674092,28,2.7677437758999943,28
WP,2022-12-06,Surface,1.4611526856385866,10,6.385192728169757,10
WP,2022-12-06,Mid-Depth,2.422397939498481,10,6.263987038763118,10
WP,2022-12-06,Lower Photic,2.594603458113105,10,6.188045307992141,10
WP,2022-12-06,Deep,1.5575472632006646,28,4.022589753100443,28
WP,2023-01-17,Surface,1.7203248757695615,10,6.47515149900386,10
WP,2023-01-17,Mid-Depth,3.3108771132284955,10,6.309286564427331,10
WP,2023-01-17,Lower Photic,3.0328456193414786,10,5.945738580121877,10
WP,2023-01-17,Deep,1.8752214555839355,28,4.968988938878508,28
WP,2023-02-14,Surface,2.020706731684752,10,5.743212947194588,10
WP,2023-02-14,Mid-Depth,2.633516994979591,10,5.557036533090875,10
WP,2023-02-14,Lower Photic,2.532941570930357,10,5.478321056607438,10
WP,2023-02-14,Deep,2.009452131424481,28,4.894774553369195,28
WP,2023-03-14,Surface,1.5791574271697617,10,7.495216034541437,10
WP,2023-03-14,Mid-Depth,2.072951752760076,10,7.09842821657473,10
WP,2023-03-14,Lower Photic,2.1478705518948287,10,5.224445549232814,10
WP,2023-03-14,Deep,1.4199400197148666,28,4.172061505340077,28
WP,2023-04-11,Surface,0.5775688472529223,10,7.123211012038534,10
WP,2023-04-11,Mid-Depth,1.0165391878579464,10,7.041921119011652,10
WP,2023-04-11,Lower Photic,1.452573295639716,10,6.203455990580685,10
WP,2023-04-11,Deep,1.1970870285002768,28,3.9536407714304778,28
WP,2023-05-09,Surface,1.2642645122211849,10,7.629857205722752,10
WP,2023-05-09,Mid-Depth,1.5624950103608772,10,7.555051265947801,10
WP,2023-05-09,Lower Photic,1.4540872640286842,10,5.813991491097372,10
WP,2023-05-09,Deep,1.0412138787199017,28,3.5951388461859586,28
WP,2023-06-13,Surface,1.0324592615115786,10,7.504079356709165,10
WP,2023-06-13,Mid-Depth,2.2130088725785777,10,7.494067156308223,10
WP,2023-06-13,Lower Photic,1.563338404998214,10,5.335613492923909,10
WP,2023-06-13,Deep,0.8165505195448003,28,3.2801674513587487,28
WP,2023-07-18,Surface,2.038186107100147,10,7.194278190913813,10
WP,2023-07-18,Mid-Depth,3.139111408025427,10,6.903628505218866,10
WP,2023-07-18,Lower Photic,1.2394312655893736,10,4.245341566302455,10
WP,2023-07-18,Deep,0.7757198332155185,28,2.96990530946432,28
WP,2023-08-16,Surface,2.4478875503445585,10,7.447942195524229,10
WP,2023-08-16,Mid-Depth,2.022268686727033,10,6.809705539746913,10
WP,2023-08-16,Lower Photic,1.515436489121465,10,4.613970068711329,10
WP,2023-08-16,Deep,0.6598644952189383,28,2.3948475055785168,28
WP,2023-09-05,Surface,2.0618292829342493,10,7.608909412579578,10
WP,2023-09-05,Mid-Depth,6.669905004573371,10,7.360260065096696,10
WP,2023-09-05,Lower Photic,1.650977698846854,10,4.921358667547851,10
WP,2023-09-05,Deep,0.6086657389709081,28,2.24603625985483,28
WP,2023-10-18,Surface,17.47551147678559,10,7.038533421632619,10
WP,2023-10-18,Mid-Depth,25.97096576521396,10,6.803611750846206,10
WP,2023-10-18,Lower Photic,19.263179426372453,10,5.62774084256608,10
WP,2023-10-18,Deep,7.596744743272741,28,2.1425045708343458,28
WP,2023-11-14,Surface,2.2355193273023835,10,6.626412060421837,10
WP,2023-11-14,Mid-Depth,3.5261527415481604,10,6.361575563227011,10
WP,2023-11-14,Lower Photic,3.4542827150898474,10,6.240659336379596,10
WP,2023-11-14,Deep,1.2037342279493028,28,3.358471093870751,28
WP,2023-12-05,Surface,1.7470918416430046,10,6.615766634872022,10
WP,2023-12-05,Mid-Depth,2.993940459353297,10,6.387822541703274,10
WP,2023-12-05,Lower Photic,2.775316350751484,10,6.335756275701633,10
WP,2023-12-05,Deep,1.3118847192373868,28,3.79636618126489,28
