location,date,depth_group,value_ph,measurement_count_ph,value_dissolved_oxygen,measurement_count_dissolved_oxygen
WP,2021-05-11,Mid-Depth,8.71108586870821,10,6.82291448923749,10
WP,2021-05-11,Lower Photic,8.582669369316523,10,5.995708361099196,10
WP,2021-05-11,Deep,8.378227971603803,28,4.705948428215087,28
WP,2021-06-08,Surface,8.753044863989377,10,7.302313347228482,10
WP,2021-06-08,Mid-Depth,8.249429623245893,10,6.848264432714369,10
WP,2021-06-08,Lower Photic,7.779917348788848,10,5.321212560411159,10
WP,2021-06-08,Deep,7.473415375183037,28,4.3469470609596135,28
WP,2021-07-13,Surface,8.802821099623369,10,7.42896455955696,10
WP,2021-07-13,Mid-Depth,8.146281636142826,10,7.070691428226104,10
WP,2021-07-13,Lower Photic,7.577034676005442,10,4.9892537800484025,10
WP,2021-07-13,Deep,7.198792419077583,28,4.006853177750606,28
WP,2021-08-10,Surface,8.870392364523202,10,7.493678830419123,10
WP,2021-08-10,Mid-Depth,8.078338292682659,10,7.11867100090453,10
WP,2021-08-10,Lower Photic,7.193901934053217,10,5.871678735743343,10
WP,2021-08-10,Deep,6.389400743775851,28,3.836626639686653,28
WP,2021-09-07,Surface,8.416691005070247,10,7.32590973438919,10
WP,2021-09-07,Mid-Depth,7.958723192186921,10,7.09863379514289,10
WP,2021-09-07,Lower Photic,7.7707030276578495,10,6.218879366931659,10
WP,2021-09-07,Deep,7.186604088430004,28,3.3896729672337087,28
WP,2021-10-12,Surface,8.789718242740403,10,7.329613720415077,10
WP,2021-10-12,Mid-Depth,8.279761224915433,10,7.403743587431082,10
WP,2021-10-12,Lower Photic,7.7775448304235155,10,5.754076803176401,10
WP,2021-10-12,Deep,7.266935751385697,28,3.237937273534263,28
WP,2021-11-09,Surface,8.467067711982452,10,6.783403148552489,10
WP,2021-11-09,Mid-Depth,7.84887231664001,10,6.667929379921797,10
WP,2021-11-09,Lower Photic,7.77202378887322,10,6.374768668161933,10
WP,2021-11-09,Deep,7.265891854568729,28,2.856611781781285,28
WP,2021-12-07,Surface,8.628901231332085,10,6.959943041955997,10
WP,2021-12-07,Mid-Depth,8.36712080578172,10,6.85835438386597,10
WP,2021-12-07,Lower Photic,8.275957148658756,10,6.741850015733645,10
WP,2021-12-07,Deep,7.893334985897479,28,4.275333857398258,28
WP,2022-01-18,Surface,8.482565014503441,10,6.7209522775541926,10
WP,2022-01-18,Mid-Depth,7.967725949419207,10,6.005535010453704,10
WP,2022-01-18,Lower Photic,7.763232837164061,10,5.708152865170077,10
WP,2022-01-18,Deep,7.453767332856756,28,4.470624950820818,28
WP,2022-02-08,Surface,8.52885469180291,10,6.524381518137143,10
WP,2022-02-08,Mid-Depth,8.008406118152921,10,6.265651694588199,10
WP,2022-02-08,Lower Photic,7.754240072561595,10,5.879528570958953,10
WP,2022-02-08,Deep,7.619737442973404,28,5.056422102250402,28
WP,2022-03-08,Surface,7.853049755332462,10,7.493687423573286,10
WP,2022-03-08,Mid-Depth,7.803439569747947,10,6.638364041130727,10
WP,2022-03-08,Lower Photic,7.792182193302333,10,6.058230533067445,10
WP,2022-03-08,Deep,7.711384415945051,28,5.450287680782765,28
WP,2022-04-05,Surface,7.970435550063131,10,7.105142085845076,10
WP,2022-04-05,Mid-Depth,7.73734038247463,10,7.052260886981154,10
WP,2022-04-05,Lower Photic,7.582634204995128,10,6.425206995088153,10
WP,2022-04-05,Deep,7.443465919171425,28,4.889056283917858,28
WP,2022-05-10,Surface,8.598861810231535,10,7.451125349514707,10
WP,2022-05-10,Mid-Depth,8.135462805674244,10,7.247968240721934,10
WP,2022-05-10,Lower Photic,7.8960728500494355,10,5.826416634789838,10
WP,2022-05-10,Deep,7.741107195474982,28,4.400329737234238,28
WP,2022-06-14,Surface,8.755386479483082,10,7.264273564230143,10
WP,2022-06-14,Mid-Depth,8.150690688247376,10,6.908566438242319,10
WP,2022-06-14,Lower Photic,7.81355063793178,10,5.610099810326768,10
WP,2022-06-14,Deep,7.345172028945312,28,3.933401668220553,28
WP,2022-07-12,Surface,8.55198912065489,10,7.345525120989478,10
WP,2022-07-12,Mid-Depth,7.926576482073986,10,7.223689475200956,10
WP,2022-07-12,Lower Photic,7.689375879207918,10,5.982409924694454,10
WP,2022-07-12,Deep,7.194308347004302,28,3.5598739520776923,28
WP,2022-08-09,Surface,7.678660874645418,10,7.121435244638391,10
WP,2022-08-09,Mid-Depth,7.567825756176157,10,7.134868020516317,10
WP,2022-08-09,Lower Photic,7.283354392140595,10,6.408789154316662,10
WP,2022-08-09,Deep,6.6932262941772205,28,3.376321373679352,28
WP,2022-09-06,Surface,8.345549304084788,10,7.6260790148617135,10
WP,2022-09-06,Mid-Depth,7.856010920425765,10,7.222698502763674,10
WP,2022-09-06,Lower Photic,7.627381087038704,10,6.057194034144175,10
WP,2022-09-06,Deep,7.107682157888843,28,3.281831800050519,28
WP,2022-10-18,Surface,8.588689756285651,10,7.139528106121981,10
WP,2022-10-18,Mid-Depth,8.023020967196901,10,6.554359472048932,10
WP,2022-10-18,Lower Photic,7.749102208109035,10,6.3180598561865855,10
WP,2022-10-18,Deep,7.09874240815194,28,3.0419137062120574,28
WP,2022-11-08,Surface,8.651827971533354,10,7.274334239645303,10
WP,2022-11-08,Mid-Depth,8.505597315819637,10,6.616832768975259,10
WP,2022-11-08,Lower Photic,8.360078342180962,10,6.145791676177901,10
WP,2022-11-08,Deep,7.782565365588235,28,2.7677437758999943,28
WP,2022-12-06,Surface,8.437880916820397,10,6.385192728169757,10
WP,2022-12-06,Mid-Depth,8.05279066760023,10,6.263987038763118,10
WP,2022-12-06,Lower Photic,7.89088276104169,10,6.188045307992141,10
WP,2022-12-06,Deep,7.456796406034021,28,4.022589753100443,28
WP,2023-01-17,Surface,8.16241184257605,10,6.47515149900386,10
WP,2023-01-17,Mid-Depth,7.956660160779362,10,6.309286564427331,10
WP,2023-01-17,Lower Photic,7.745989750590198,10,5.945738580121877,10
WP,2023-01-17,Deep,7.286274824106728,28,4.968988938878508,28
WP,2023-02-14,Surface,7.595331075121384,10,5.743212947194588,10
WP,2023-02-14,Mid-Depth,7.121286177745944,10,5.557036533090875,10
WP,2023-02-14,Lower Photic,6.769869169508317,10,5.478321056607438,10
WP,2023-02-14,Deep,6.8312014970184425,28,4.894774553369195,28
WP,2023-03-14,Surface,8.157470383791388,10,7.495216034541437,10
WP,2023-03-14,Mid-Depth,7.663771283782045,10,7.09842821657473,10
WP,2023-03-14,Lower Photic,7.30502098183381,10,5.224445549232814,10
WP,2023-03-14,Deep,7.055690227053697,28,4.172061505340077,28
WP,2023-04-11,Surface,8.201406219140015,10,7.123211012038534,10
WP,2023-04-11,Mid-Depth,7.943237515766981,10,7.041921119011652,10
WP,2023-04-11,Lower Photic,7.744456763859162,10,6.203455990580685,10
WP,2023-04-11,Deep,7.275050579943269,28,3.9536407714304778,28
WP,2023-05-09,Surface,7.516324199784928,10,7.629857205722752,10
WP,2023-05-09,Mid-Depth,7.054956729649808,10,7.555051265947801,10
WP,2023-05-09,Lower Photic,6.525486510605562,10,5.813991491097372,10
WP,2023-05-09,Deep,6.137143947971338,28,3.5951388461859586,28
WP,2023-06-13,Surface,8.400209180944207,10,7.504079356709165,10
WP,2023-06-13,Mid-Depth,8.056076412880683,10,7.494067156308223,10
WP,2023-06-13,Lower Photic,7.622933937475508,10,5.335613492923909,10
WP,2023-06-13,Deep,7.163959725049907,28,3.2801674513587487,28
WP,2023-07-18,Surface,8.454466075005291,10,7.194278190913813,10
WP,2023-07-18,Mid-Depth,7.95017448200546,10,6.903628505218866,10
WP,2023-07-18,Lower Photic,7.206548565473485,10,4.245341566302455,10
WP,2023-07-18,Deep,6.647435319170005,28,2.96990530946432,28
WP,2023-08-16,Surface,7.660738048169219,10,7.447942195524229,10
WP,2023-08-16,Mid-Depth,6.395345896221915,10,6.809705539746913,10
WP,2023-08-16,Lower Photic,6.046700034447917,10,4.613970068711329,10
WP,2023-08-16,Deep,5.451081010071136,28,2.3948475055785168,28
WP,2023-09-05,Surface,8.094802209524204,10,7.608909412579578,10
WP,2023-09-05,Mid-Depth,7.221068405285015,10,7.360260065096696,10
WP,2023-09-05,Lower Photic,6.557268623748979,10,4.921358667547851,10
WP,2023-09-05,Deep,5.755714726445489,28,2.24603625985483,28
WP,2023-10-18,Surface,10.028574783057426,10,7.038533421632619,10
WP,2023-10-18,Mid-Depth,9.857157168634323,10,6.803611750846206,10
WP,2023-10-18,Lower Photic,9.617781238995851,10,5.62774084256608,10
WP,2023-10-18,Deep,8.94872981346169,28,2.1425045708343458,28
WP,2023-11-14,Surface,7.670510927390057,10,6.626412060421837,10
WP,2023-11-14,Mid-Depth,6.888121981962115,10,6.361575563227011,10
WP,2023-11-14,Lower Photic,6.858962910523968,10,6.240659336379596,10
WP,2023-11-14,Deep,6.54263105140533,28,3.358471093870751,28
WP,2023-12-05,Surface,8.453548071584933,10,6.615766634872022,10
WP,2023-12-05,Mid-Depth,8.102787828351005,10,6.387822541703274,10
WP,2023-12-05,Lower Photic,8.005755498234581,10,6.335756275701633,10
WP,2023-12-05,Deep,7.685099094068968,28,3.79636618126489,28
